global_mse,global_mae,ver_max,ver_topk,maxpool_mse_3x3,maxpool_mse_5x5,maxpool_mse_9x9,maxpool_mse_15x15,maxpool_mse_25x25,maxpool_mse_35x35,maxpool_mse_51x51,maxpool_mse_75x75,maxpool_mse_101x101,filename,label,split
0.0003201717,0.0096019255,0.00076691137,0.000644447,0.0011174529,0.0018592187,0.0032316914,0.0052155787,0.008096155,0.010799824,0.015132418,0.021554364,0.027926682,0pjjhb0n.png,0,validation
0.0002963213,0.009209888,0.0007572516,0.0006155398,0.001094606,0.0018181769,0.003031661,0.004520437,0.0065037287,0.008238208,0.010668434,0.013741984,0.016337164,0pxyy9e5.png,0,validation
0.00036183564,0.010038934,0.00071513903,0.0005982697,0.0012955363,0.0021651655,0.003768064,0.006105089,0.010146188,0.014010304,0.020404132,0.030738005,0.039047644,0qf1klgp.png,0,validation
0.0003241824,0.009757325,0.00070076605,0.00059854705,0.0011258574,0.0018464631,0.0031236657,0.0048980066,0.007540427,0.009768925,0.012954259,0.017419076,0.021423006,0r8qjppg.png,0,validation
0.00030235655,0.009400845,0.00070062815,0.00061088696,0.0010826887,0.0017997286,0.0030575113,0.0047193514,0.0070136203,0.00894096,0.011760306,0.015040592,0.017728793,0rktoc19.png,0,validation
0.00032763695,0.009825946,0.00068462145,0.0005708412,0.0011862632,0.0019945856,0.0035126393,0.0056547904,0.008954443,0.011933856,0.016502215,0.023152744,0.028289711,0sav2p7b.png,0,validation
0.00033690414,0.010012773,0.00071097404,0.0006437627,0.001244036,0.0020608825,0.003455075,0.005189986,0.0076395473,0.0096641565,0.012454735,0.015921297,0.018619848,0t9nlahn.png,0,validation
0.00082905975,0.013025594,0.001413632,0.0013500623,0.002428615,0.0040563666,0.007355436,0.012573578,0.021370145,0.03065722,0.0470334,0.0726673,0.090194814,0tcve8xw.png,0,validation
0.00035539907,0.010469841,0.0007840111,0.00063757406,0.0012043581,0.0020000804,0.003508077,0.0056929444,0.008851616,0.011759874,0.016516982,0.023573302,0.030016148,0twb0vaj.png,0,validation
0.00032624576,0.009604805,0.00081065914,0.0006813477,0.0011933071,0.0020163222,0.003504686,0.0055752746,0.009060787,0.012291056,0.017480342,0.025937255,0.03563386,0twzyat0.png,0,validation
0.0003817336,0.010041447,0.0009390732,0.0007569994,0.0014103531,0.0024011037,0.004265438,0.0071719075,0.012660429,0.0188883,0.030879026,0.05358966,0.07940367,0u8q7a4v.png,0,validation
0.00023200785,0.00790591,0.0006853268,0.0005141165,0.00083162636,0.0013814808,0.0024033058,0.0038431915,0.0062223864,0.008721718,0.012990059,0.018371038,0.02348837,0ug12iau.png,0,validation
0.0003096901,0.009570791,0.0007160497,0.00061144144,0.0011165029,0.0018545088,0.003152255,0.004822519,0.0072171832,0.0092659155,0.012196772,0.015882729,0.018995104,0uszskzk.png,0,validation
0.00029907643,0.009478829,0.0007179207,0.00059140456,0.0010790773,0.0018000322,0.0030669833,0.0047429316,0.0071409573,0.009298243,0.0124882925,0.016992768,0.02053535,0w7d53o9.png,0,validation
0.00036918835,0.010288351,0.00069627824,0.0006170681,0.0012994168,0.002141829,0.0036156443,0.005555709,0.008426227,0.011049528,0.015003147,0.02026897,0.023304833,0wr0mirn.png,0,validation
0.00065173145,0.012100326,0.0017085258,0.0013698669,0.0022864179,0.0037690515,0.006449212,0.0101865195,0.016388042,0.022430943,0.032003727,0.04688532,0.06065713,0xqtqv8e.png,0,validation
0.00036511265,0.010027911,0.0006911497,0.0006394942,0.0012180632,0.0019912522,0.003414116,0.005373312,0.008369389,0.011252281,0.015704889,0.021941822,0.026292201,0yyqwimh.png,0,validation
0.0002840785,0.009183754,0.0006807468,0.00056300475,0.0010308812,0.0017189778,0.002925152,0.004491888,0.00665499,0.0084947655,0.010982999,0.013851497,0.016130956,1029dg38.png,0,validation
0.00032236206,0.009272262,0.000778684,0.00071158033,0.0012051935,0.002014269,0.003438266,0.0052696187,0.007653285,0.009624826,0.012306604,0.015904209,0.019389313,107jqnyv.png,0,validation
0.00032108542,0.009739538,0.00073256256,0.0005869164,0.0011678024,0.0019444966,0.0033204765,0.005184647,0.008021059,0.010528555,0.013995314,0.018853443,0.022563096,10dhhh4m.png,0,validation
0.00034841572,0.009375299,0.0009304919,0.00079981325,0.0012576142,0.0021387981,0.0038208652,0.0063972133,0.010418078,0.014172557,0.020370187,0.029861249,0.04055501,10etl7hw.png,0,validation
0.0003306654,0.009778041,0.0007203262,0.00060468464,0.00119022,0.0019733815,0.003365363,0.0052531064,0.008246449,0.011136752,0.015437561,0.021198923,0.02607889,10g567aq.png,0,validation
0.00047086139,0.01098299,0.0008432705,0.00076117855,0.0016054054,0.0026455217,0.00454017,0.007091449,0.011054155,0.01491374,0.021065539,0.030141346,0.037373334,10q6fce1.png,0,validation
0.00030984703,0.009179896,0.00077218,0.0006760832,0.0011499838,0.0019096609,0.003234045,0.0049646646,0.007486147,0.009831794,0.013148479,0.017243182,0.020857468,10srqx8v.png,0,validation
0.00035038515,0.010074834,0.00072879065,0.00063810375,0.0012462579,0.0020578448,0.0035078302,0.0054676845,0.008365098,0.010905378,0.014557045,0.019148322,0.022523649,12cplbj2.png,0,validation
0.0003176005,0.009788832,0.0007099811,0.0005833764,0.001166056,0.0019162545,0.0032248267,0.004907126,0.0073991087,0.009458099,0.012432053,0.016199071,0.01932244,12ifmjjs.png,0,validation
0.00030162488,0.009522087,0.0006607753,0.0005562079,0.0011096467,0.0018322109,0.0030561802,0.0045822584,0.0067991945,0.008684664,0.011092403,0.013970725,0.016205825,12itx93p.png,0,validation
0.00033939013,0.009621701,0.00081871834,0.0007230739,0.0012456288,0.0020807495,0.0034970825,0.0053231423,0.008042026,0.0103828255,0.013728618,0.018111814,0.022261819,13jt29t2.png,0,validation
0.00090035313,0.013363677,0.0017009432,0.0014840906,0.0025986186,0.004338898,0.007953603,0.013735703,0.02341432,0.033408653,0.050551146,0.07625014,0.09339154,147mq9w1.png,0,validation
0.0003860647,0.0103024375,0.0007930251,0.0007091603,0.0013419528,0.0021754808,0.0036617832,0.0056079775,0.008445187,0.0110795405,0.014966721,0.020015243,0.023781354,14irz2u8.png,0,validation
0.00032101266,0.009579432,0.0007228197,0.0006608831,0.0011330273,0.0018872223,0.003254657,0.0051635825,0.008007195,0.010522001,0.014233187,0.019450324,0.02425452,16d3cv0l.png,0,validation
0.0006892148,0.010542944,0.0023554668,0.0016740905,0.002178737,0.0038542117,0.0075203343,0.012471209,0.02128812,0.030883707,0.047384772,0.0733391,0.10285587,16ehxl33.png,0,validation
0.00028837513,0.009171162,0.00071675767,0.00058568694,0.0010516231,0.0017704788,0.0030331637,0.004706326,0.0072900644,0.009543081,0.012713131,0.016819362,0.020548256,173c7q25.png,0,validation
0.00036900656,0.010226504,0.0007413074,0.0006332019,0.0012714682,0.002110975,0.0037102425,0.0060710637,0.009959465,0.013698599,0.019461209,0.027851295,0.034458272,178dlj1c.png,0,validation
0.0003006618,0.00951168,0.00067178416,0.000539878,0.0011122077,0.0018477965,0.0031279991,0.0048175305,0.0074878507,0.010134557,0.014275545,0.020537112,0.026906708,17f0hom1.png,0,validation
0.00033193946,0.0098048765,0.0006839475,0.00059694104,0.0011803646,0.0019744087,0.0034394674,0.005484138,0.008380253,0.011034174,0.01530274,0.021570588,0.026495887,17u8mka0.png,0,validation
0.00030486716,0.009344983,0.00071860297,0.0006348924,0.0011081131,0.0018697578,0.0032959094,0.005255189,0.008264427,0.011087742,0.0151923,0.021338554,0.028109567,17yw1bsd.png,0,validation
0.00035087706,0.010009051,0.0007127063,0.0005940707,0.0012504945,0.0020916257,0.0036632596,0.006030861,0.010011179,0.014076177,0.021064436,0.032483287,0.042124152,18az9oki.png,0,validation
0.00036450216,0.010231955,0.00073976716,0.0006134708,0.0013064772,0.0021909105,0.0038120006,0.0059981607,0.009401363,0.012487747,0.017081391,0.023723293,0.029371137,195m07uw.png,0,validation
0.00035409327,0.010284945,0.00073922996,0.0006337286,0.0012452771,0.002044416,0.0034286028,0.0051989686,0.0077969385,0.00996935,0.013056854,0.017163927,0.020348847,1a0yj0vb.png,0,validation
0.00046153658,0.010642917,0.0011609488,0.0008360552,0.0015846742,0.0026640748,0.0047485353,0.007842333,0.013268432,0.01911569,0.029077182,0.045865696,0.06378782,1a5672ts.png,0,validation
0.00031284298,0.009376737,0.0008158534,0.0006327279,0.0011431907,0.0019210383,0.003329268,0.005261954,0.008080505,0.01070448,0.014814913,0.020239769,0.024518766,1aj05fg2.png,0,validation
0.00030345801,0.009287619,0.0006926664,0.00063472596,0.0011041431,0.001846168,0.0031483548,0.0049226712,0.0074313153,0.00972109,0.013218769,0.018605322,0.024078136,1arr5tgi.png,0,validation
0.00028998853,0.009313924,0.0006945767,0.00058360357,0.0010477311,0.0017344134,0.0029399893,0.0044955052,0.006780386,0.0088351695,0.011775027,0.015976239,0.020302549,1auf0tj5.png,0,validation
0.00033065595,0.009752678,0.0007619312,0.0006406674,0.0012100976,0.0020438314,0.0035828277,0.0056911744,0.008919451,0.011790298,0.016060106,0.022581218,0.02898148,1b7b1r65.png,0,validation
0.00031536803,0.009330693,0.00071771187,0.0006761665,0.0011603658,0.0019534423,0.00338486,0.005343287,0.008246547,0.010910444,0.014823618,0.02003476,0.025438998,1c2g0rf1.png,0,validation
0.00029407642,0.009009952,0.00068581244,0.0006136018,0.0010853296,0.0018213908,0.003158524,0.004998917,0.0077890083,0.010244913,0.013979212,0.019081505,0.023650777,1c38memz.png,0,validation
