epoch,loss,val_loss
1,0.21300281584262848,0.21581128239631653
2,0.21242205798625946,0.21518801152706146
3,0.21170392632484436,0.21426835656166077
4,0.21036875247955322,0.21203094720840454
5,0.20667590200901031,0.2057650089263916
6,0.19761252403259277,0.19268105924129486
7,0.18351753056049347,0.1784796416759491
8,0.17156100273132324,0.16753694415092468
9,0.16147536039352417,0.1581268459558487
10,0.15249860286712646,0.1488330364227295
11,0.14302211999893188,0.13816025853157043
12,0.13107575476169586,0.12294375896453857
13,0.11214151233434677,0.0968172550201416
14,0.08009162545204163,0.05601045861840248
15,0.038190923631191254,0.018870335072278976
16,0.015504530631005764,0.011311260052025318
17,0.012360473163425922,0.010428124107420444
18,0.011735853739082813,0.009940908290445805
19,0.011270728893578053,0.009519774466753006
20,0.010848397389054298,0.0091437678784132
21,0.01046013180166483,0.00881424080580473
22,0.010116449557244778,0.008543619886040688
23,0.009832441806793213,0.008324743248522282
24,0.00959731638431549,0.008131764829158783
25,0.00939416978508234,0.007956809364259243
26,0.009216953068971634,0.007803314831107855
27,0.009062666445970535,0.007672371342778206
28,0.008928753435611725,0.007561258040368557
29,0.008812460117042065,0.007465774193406105
30,0.008711029775440693,0.007382787298411131
31,0.00862082839012146,0.007310077548027039
32,0.00853978842496872,0.007246062625199556
33,0.008466786704957485,0.00718839094042778
34,0.008400273509323597,0.0071365670301020145
35,0.008339734748005867,0.00709030544385314
36,0.008284208364784718,0.007048292551189661
37,0.00823269970715046,0.007009285502135754
38,0.008183831349015236,0.006973191164433956
39,0.008136254735291004,0.006937271449714899
40,0.008086258545517921,0.006898926571011543
41,0.008033660240471363,0.006858675740659237
42,0.007978485897183418,0.006817347835749388
43,0.007919772528111935,0.006770252715796232
44,0.00785631313920021,0.006720758508890867
45,0.007789619266986847,0.006669699680060148
46,0.007721276022493839,0.006613197270780802
47,0.007642114069312811,0.006549704819917679
48,0.007553464267402887,0.0064869290217757225
49,0.007461019791662693,0.006425400730222464
50,0.007379134651273489,0.006364394444972277
51,0.0072916424833238125,0.006302257534116507
52,0.007206896785646677,0.006244658958166838
53,0.007133916486054659,0.006200006231665611
54,0.007073340006172657,0.006163550540804863
55,0.007024780381470919,0.006135781295597553
56,0.006986252963542938,0.006114454008638859
57,0.006955522578209639,0.006098608486354351
58,0.006929770112037659,0.006085031200200319
59,0.006908522918820381,0.006074101664125919
60,0.0068906922824680805,0.0060641770251095295
61,0.006875051651149988,0.006054843310266733
62,0.006860971450805664,0.006046578753739595
63,0.006848357617855072,0.006037993356585503
64,0.0068367598578333855,0.00603104941546917
65,0.006826186552643776,0.006024209316819906
66,0.006816169712692499,0.006018289364874363
67,0.006807337515056133,0.006011728197336197
68,0.0067984615452587605,0.0060064103454351425
69,0.0067901210859417915,0.006000968161970377
70,0.00678242975845933,0.005996770691126585
71,0.006775020621716976,0.005989814642816782
72,0.006767648737877607,0.005986576434224844
73,0.00676138186827302,0.005980980582535267
74,0.0067544602788984776,0.005977315828204155
75,0.006747954059392214,0.005972476210445166
76,0.006741384044289589,0.005968774203211069
77,0.006735056173056364,0.005965253338217735
78,0.006729130633175373,0.005960529204457998
79,0.0067228595726192,0.005956174340099096
80,0.006716709118336439,0.005952964536845684
81,0.006710628047585487,0.005949630867689848
82,0.006704388651996851,0.005946747958660126
83,0.006698212586343288,0.005942888557910919
84,0.006691756192594767,0.005938964895904064
85,0.006685547064989805,0.005935300141572952
86,0.006679174955934286,0.005932188127189875
87,0.006672465708106756,0.0059286607429385185
88,0.006666062865406275,0.005926129873842001
89,0.006659314967691898,0.005922720301896334
90,0.0066523500718176365,0.005918353330343962
91,0.0066454424522817135,0.005915621295571327
92,0.006637495942413807,0.005911713931709528
93,0.006629908923059702,0.005907763727009296
94,0.006621925625950098,0.005903569050133228
95,0.00661386176943779,0.005897774361073971
96,0.006605374626815319,0.005895188543945551
97,0.006596899591386318,0.005887783132493496
98,0.006587549578398466,0.005883331876248121
99,0.006578346714377403,0.0058783963322639465
100,0.006568684242665768,0.005874462425708771
101,0.006558895111083984,0.005870417691767216
102,0.0065482016652822495,0.005865913350135088
103,0.006538044661283493,0.005864166654646397
104,0.006528054364025593,0.00586012052372098
105,0.006517503876239061,0.005855652969330549
106,0.006506453733891249,0.005849451292306185
107,0.006494578439742327,0.00584433414041996
108,0.006482673343271017,0.005838331300765276
109,0.006470867898315191,0.005830598995089531
110,0.0064580971375107765,0.005823108833283186
111,0.006444802042096853,0.005816267803311348
112,0.006432125810533762,0.005808807443827391
113,0.006418955512344837,0.0058007012121379375
114,0.006405371706932783,0.005789825227111578
115,0.006391394417732954,0.005778372287750244
116,0.006377956364303827,0.005765525158494711
117,0.006363877095282078,0.005753746721893549
118,0.006349422503262758,0.005738838110119104
119,0.006334821693599224,0.005724029149860144
120,0.006319935899227858,0.005708659999072552
121,0.006305222865194082,0.0056940168142318726
122,0.006290505174547434,0.0056778984144330025
123,0.006275963503867388,0.005662831943482161
124,0.006260943133383989,0.005648672580718994
125,0.006246349308639765,0.005634718108922243
126,0.0062309387139976025,0.0056200455874204636
127,0.006214803550392389,0.005608061328530312
128,0.006199998781085014,0.0055946242064237595
129,0.0061851851642131805,0.005585162900388241
130,0.006171855144202709,0.005575382150709629
131,0.006158786825835705,0.00556664215400815
132,0.006146228406578302,0.0055574881844222546
133,0.006134312599897385,0.005547879263758659
134,0.006122531369328499,0.005540836602449417
135,0.006111681926995516,0.005533760413527489
136,0.006100817117840052,0.005525644402951002
137,0.006090356502681971,0.005518015474081039
138,0.006080256309360266,0.005509260576218367
139,0.006070187781006098,0.005501073319464922
140,0.006060974206775427,0.005494639743119478
141,0.0060514709912240505,0.005487113259732723
142,0.006042819004505873,0.0054792254231870174
143,0.006033698096871376,0.005472816992551088
144,0.006025607697665691,0.005466035567224026
145,0.006017431151121855,0.00546020083129406
146,0.0060100373812019825,0.005454023834317923
147,0.006002092733979225,0.0054481299594044685
148,0.005994934123009443,0.005441823974251747
149,0.0059877182357013226,0.005436736159026623
150,0.005981495138257742,0.005430496763437986
151,0.005974584724754095,0.005425591021776199
152,0.005968370940536261,0.005420289468020201
153,0.005962224677205086,0.005415288265794516
154,0.005956093780696392,0.005410112906247377
155,0.005950243677943945,0.005404629744589329
156,0.005944405682384968,0.0053994180634617805
157,0.005938519723713398,0.005395045969635248
158,0.005933231674134731,0.005391682963818312
159,0.0059281326830387115,0.005386730190366507
160,0.005922363139688969,0.00538225844502449
161,0.005917209666222334,0.005378041882067919
162,0.005911944899708033,0.005373633466660976
163,0.005906779319047928,0.005368826445192099
164,0.005901159718632698,0.0053644319996237755
165,0.0058958460576832294,0.005360206123441458
166,0.005890675354748964,0.005357667803764343
167,0.0058852373622357845,0.005351921543478966
168,0.005879177711904049,0.005347356200218201
169,0.005873426329344511,0.005343547556549311
170,0.0058677298948168755,0.005339599214494228
171,0.005861329846084118,0.005334499757736921
172,0.005854991264641285,0.0053300438448786736
173,0.005848707631230354,0.0053253499791026115
174,0.005841733887791634,0.005319659132510424
175,0.005834469571709633,0.005314373876899481
176,0.005826706998050213,0.00530965207144618
177,0.005818628240376711,0.005303498823195696
178,0.005809763912111521,0.005296945106238127
179,0.005799827165901661,0.0052898419089615345
180,0.005789124872535467,0.005283878184854984
181,0.005778241902589798,0.005277238320559263
182,0.005765460431575775,0.005269691813737154
183,0.0057513839565217495,0.0052613262087106705
184,0.005735455546528101,0.0052527510561048985
185,0.005716936197131872,0.005243018269538879
186,0.005696134176105261,0.005230932030826807
187,0.005671213380992413,0.0052177030593156815
188,0.005642084404826164,0.005203871987760067
189,0.005608329549431801,0.00518706114962697
190,0.005568529479205608,0.005164955742657185
191,0.0055226488038897514,0.005140943452715874
192,0.0054722377099096775,0.005111997947096825
193,0.005416338797658682,0.0050806207582354546
194,0.005357567686587572,0.005045699421316385
195,0.005296587944030762,0.005011275410652161
196,0.005234469659626484,0.004974572453647852
197,0.005172359757125378,0.004934697411954403
198,0.005106708034873009,0.004896050319075584
199,0.005041749682277441,0.004854826256632805
200,0.004977980628609657,0.004814720246940851
201,0.004916699603199959,0.004774417728185654
202,0.004857031162828207,0.004733244888484478
203,0.004799522925168276,0.0046899206936359406
204,0.004743162542581558,0.0046468633227050304
205,0.004690422676503658,0.004603084642440081
206,0.004638743121176958,0.004562913905829191
207,0.004592807497829199,0.004526963457465172
208,0.00455256225541234,0.004493209533393383
209,0.004514953587204218,0.004462930839508772
210,0.004479605704545975,0.004434848204255104
211,0.0044453563168644905,0.004409536719322205
212,0.004411996807903051,0.004383386112749577
213,0.004377233795821667,0.004352891352027655
214,0.004338518250733614,0.004312642849981785
215,0.004297510255128145,0.004268689546734095
216,0.004256438929587603,0.004230072721838951
217,0.004220754373818636,0.0041955201886594296
218,0.004187542945146561,0.004164655227214098
219,0.0041576954536139965,0.004135341849178076
220,0.0041300635784864426,0.004108448512852192
221,0.004104125313460827,0.004085963126271963
222,0.004081381484866142,0.004065642133355141
223,0.00406004348769784,0.004044800065457821
224,0.004040065221488476,0.004027348943054676
225,0.004022896755486727,0.004010937176644802
226,0.004005163908004761,0.003995861392468214
227,0.00398905947804451,0.003979822155088186
228,0.003973649349063635,0.0039650010876357555
229,0.00395806971937418,0.003950933925807476
230,0.003943463321775198,0.003937945235520601
231,0.003929601516574621,0.003924833610653877
232,0.003915946930646896,0.003912660758942366
233,0.0039029333274811506,0.0038999926764518023
234,0.003891023574396968,0.003889005398377776
235,0.0038782155606895685,0.003876945935189724
236,0.003866666927933693,0.003865988692268729
237,0.0038547806907445192,0.0038544617127627134
238,0.0038429507985711098,0.003843469312414527
239,0.003832047339528799,0.003834417089819908
240,0.0038218731060624123,0.0038247460033744574
241,0.0038120029494166374,0.0038159333635121584
242,0.003802707651630044,0.0038058024365454912
243,0.0037930533289909363,0.003798089222982526
244,0.003784623695537448,0.0037892183754593134
245,0.003775383112952113,0.0037807479966431856
246,0.0037670047022402287,0.0037726019509136677
247,0.0037579669151455164,0.0037643765099346638
248,0.003749874886125326,0.0037561391945928335
249,0.003741972614079714,0.0037485782522708178
250,0.003734244266524911,0.0037413996178656816
251,0.00372591195628047,0.003733420744538307
252,0.0037179840728640556,0.0037261582911014557
253,0.003710529301315546,0.0037193603347986937
254,0.003702973248437047,0.0037120606284588575
255,0.0036955310497432947,0.003705170936882496
256,0.003688300959765911,0.003698642598465085
257,0.003681658999994397,0.0036921356804668903
258,0.0036741734948009253,0.003684818046167493
259,0.003667229786515236,0.003678208217024803
260,0.0036606064531952143,0.0036718149203807116
261,0.0036532054655253887,0.003665342228487134
262,0.003646168624982238,0.0036588592920452356
263,0.0036395257338881493,0.003652130253612995
264,0.003632384119555354,0.0036458177492022514
265,0.0036253193393349648,0.003639408154413104
266,0.0036188752856105566,0.003632869105786085
267,0.0036120042204856873,0.003626798978075385
268,0.0036059452686458826,0.003620671574026346
269,0.0035996888764202595,0.0036150675732642412
270,0.003593660891056061,0.003608729224652052
271,0.0035875162575393915,0.003602772718295455
272,0.0035816379822790623,0.0035969882737845182
273,0.0035759578458964825,0.0035911372397094965
274,0.0035698662977665663,0.0035850261338055134
275,0.0035637496039271355,0.003579152515158057
276,0.0035577507223933935,0.003572937799617648
277,0.003552218433469534,0.0035669440403580666
278,0.0035461816005408764,0.0035610580816864967
279,0.0035405971575528383,0.003555195638909936
280,0.0035346499644219875,0.0035489138681441545
281,0.003529088571667671,0.003543735248968005
282,0.003523373045027256,0.0035378600005060434
283,0.0035181057173758745,0.0035322734620422125
284,0.003512368304654956,0.0035262431483715773
285,0.0035067785065621138,0.003520420752465725
286,0.003501242259517312,0.0035146023146808147
287,0.0034957588650286198,0.003509148256853223
288,0.0034901162143796682,0.0035031777806580067
289,0.0034845927730202675,0.00349803757853806
290,0.003479201812297106,0.003492179559543729
291,0.0034736129455268383,0.003485869150608778
292,0.0034681344404816628,0.0034808930940926075
293,0.003462635213509202,0.0034749777987599373
294,0.003457498736679554,0.003469183575361967
295,0.003451885422691703,0.0034631951712071896
296,0.0034466497600078583,0.0034580426290631294
297,0.003441461594775319,0.003452006494626403
298,0.003435756778344512,0.0034459070302546024
299,0.003430418437346816,0.003439518390223384
300,0.0034250200260430574,0.003434170503169298
301,0.0034197887871414423,0.0034278100356459618
302,0.0034137682523578405,0.003421768080443144
303,0.00340766622684896,0.003415179206058383
304,0.0034012538380920887,0.0034089451655745506
305,0.0033956216648221016,0.0034024135675281286
306,0.003390170866623521,0.0033980482257902622
307,0.00338485068641603,0.0033909797202795744
308,0.0033802841790020466,0.003385063260793686
309,0.003374250140041113,0.0033795658964663744
310,0.003368557197973132,0.0033725672401487827
311,0.003363978350535035,0.0033664919901639223
312,0.003357619745656848,0.0033595694694668055
313,0.0033528003841638565,0.0033558569848537445
314,0.0033482734579592943,0.003348330967128277
315,0.0033417753875255585,0.003342236392199993
316,0.0033361928071826696,0.0033370598684996367
317,0.0033303305972367525,0.003329045604914427
318,0.0033260975033044815,0.003323487238958478
319,0.0033196911681443453,0.0033160510938614607
320,0.0033134238328784704,0.0033097255509346724
321,0.003307254519313574,0.003300965530797839
322,0.003301280317828059,0.0032964327838271856
323,0.0032962483819574118,0.0032888620626181364
324,0.003289202693849802,0.003280449425801635
325,0.003282394492998719,0.0032713799737393856
326,0.003275579772889614,0.003265723818913102
327,0.0032689853105694056,0.003255774499848485
328,0.0032633452210575342,0.003248516470193863
329,0.0032558406237512827,0.0032392796128988266
330,0.0032483800314366817,0.003230515867471695
331,0.0032408928964287043,0.0032203204464167356
332,0.0032331966795027256,0.0032110477332025766
333,0.0032254366669803858,0.00320099713280797
334,0.003217689460143447,0.003191127208992839
335,0.003209690097719431,0.003180732950568199
336,0.003201347077265382,0.003169642062857747
337,0.003192884149029851,0.003158661536872387
338,0.003183874301612377,0.0031467704102396965
339,0.0031749636400491,0.0031335146632045507
340,0.003165013389661908,0.003121157642453909
341,0.0031556428875774145,0.0031077705789357424
342,0.003145556664094329,0.003095015650615096
343,0.00313447043299675,0.0030779768712818623
344,0.003123808652162552,0.0030655344016849995
345,0.0031131047289818525,0.00305021065287292
346,0.003101073205471039,0.0030339232180267572
347,0.003089209785684943,0.0030173459090292454
348,0.003077554050832987,0.0030024689622223377
349,0.003065617987886071,0.0029846178367733955
350,0.0030522895976901054,0.0029665278270840645
351,0.0030394033528864384,0.002950236899778247
352,0.0030261881183832884,0.0029315995052456856
353,0.0030125051271170378,0.0029133378993719816
354,0.0029985380824655294,0.002893598983064294
355,0.0029849642887711525,0.0028771900106221437
356,0.002970076398923993,0.0028582443483173847
357,0.0029564660508185625,0.002838731510564685
358,0.0029421187937259674,0.0028206652496010065
359,0.002927917754277587,0.002802692586556077
360,0.0029125260189175606,0.0027833569329231977
361,0.0028990365099161863,0.0027658671606332064
362,0.0028838980942964554,0.0027462563011795282
363,0.002870711497962475,0.0027297146152704954
364,0.0028572860173881054,0.0027135703712701797
365,0.002844074973836541,0.0026969602331519127
366,0.002831133781000972,0.0026806537061929703
367,0.002817875472828746,0.0026643492747098207
368,0.0028044250793755054,0.0026483561377972364
369,0.002791743027046323,0.0026330440305173397
370,0.002778601599857211,0.0026167863979935646
371,0.0027664476074278355,0.002602742286399007
372,0.0027547511272132397,0.002589314943179488
373,0.0027427549939602613,0.002574731595814228
374,0.0027309830766171217,0.0025613780599087477
375,0.002719303360208869,0.002548528602346778
376,0.002707207575440407,0.002534166444092989
377,0.0026955355424433947,0.0025220410898327827
378,0.0026846558321267366,0.002511365571990609
379,0.002673862734809518,0.0024993575643748045
380,0.002663681050762534,0.002489271340891719
381,0.002653572242707014,0.0024790188763290644
382,0.0026442476082593203,0.0024697824846953154
383,0.00263535906560719,0.002460743533447385
384,0.0026264183688908815,0.002452164189890027
385,0.0026180148124694824,0.0024443315342068672
386,0.002608954207971692,0.0024352355394512415
387,0.0026001539081335068,0.0024275656323879957
388,0.002592208329588175,0.0024198296014219522
389,0.002584050176665187,0.0024122479371726513
390,0.0025762750301510096,0.0024054308887571096
